startDateTime,endDateTime,PM15Median,PM15Minimum,PM15Maximum,PM15NumPts,PM15MAD,PM15finalQF,PM10Median,PM10Minimum,PM10Maximum,PM10NumPts,PM10MAD,PM10finalQF,PM4Median,PM4Minimum,PM4Maximum,PM4NumPts,PM4MAD,PM4finalQF,PM2.5Median,PM2.5Minimum,PM2.5Maximum,PM2.5NumPts,PM2.5MAD,PM2.5finalQF,PM1Median,PM1Minimum,PM1Maximum,PM1NumPts,PM1MAD,PM1finalQF,PM15sub50RHMedian,PM15sub50RHMinimum,PM15sub50RHMaximum,PM15sub50RHNumPts,PM15sub50RHMAD,PM15sub50RHfinalQF,PM10sub50RHMedian,PM10sub50RHMinimum,PM10sub50RHMaximum,PM10sub50RHNumPts,PM10sub50RHMAD,PM10sub50RHfinalQF,PM4sub50RHMedian,PM4sub50RHMinimum,PM4sub50RHMaximum,PM4sub50RHNumPts,PM4sub50RHMAD,PM4sub50RHfinalQF,PM2.5sub50RHMedian,PM2.5sub50RHMinimum,PM2.5sub50RHMaximum,PM2.5sub50RHNumPts,PM2.5sub50RHMAD,PM2.5sub50RHfinalQF,PM1sub50RHMedian,PM1sub50RHMinimum,PM1sub50RHMaximum,PM1sub50RHNumPts,PM1sub50RHMAD,PM1sub50RHfinalQF
"2023-09-16T06:30:00Z","2023-09-16T07:00:00Z",0.004,0.003,0.048,1800.000,0.000,1,0.004,0.003,0.012,1800.000,0.000,1,0.004,0.003,0.009,1800,0.000,1,0.004,0.003,0.009,1800,0.000,1,0.004,0.003,0.009,1800,0.000,1,0.004,0.003,0.048,1800,0.000,1,0.004,0.003,0.012,1800,0.000,1,0.004,0.003,0.009,1800,0.000,1,0.004,0.003,0.009,1800,0.000,1,0.004,0.003,0.009,1800,0.000,1
"2023-09-16T07:00:00Z","2023-09-16T07:30:00Z",0.004,0.003,0.230,1800.000,0.000,1,0.004,0.003,0.023,1800.000,0.000,1,0.004,0.003,0.020,1800,0.000,1,0.004,0.003,0.019,1800,0.000,1,0.004,0.002,0.019,1800,0.000,1,0.004,0.003,0.230,1800,0.000,1,0.004,0.003,0.023,1800,0.000,1,0.004,0.003,0.020,1800,0.000,1,0.004,0.003,0.019,1800,0.000,1,0.004,0.002,0.019,1800,0.000,1
"2023-09-16T07:30:00Z","2023-09-16T08:00:00Z",0.004,0.002,0.046,1800.000,0.000,1,0.004,0.002,0.020,1800.000,0.000,1,0.004,0.002,0.016,1800,0.000,1,0.004,0.002,0.016,1800,0.000,1,0.003,0.002,0.016,1800,0.000,1,0.004,0.002,0.046,1800,0.000,1,0.004,0.002,0.020,1800,0.000,1,0.004,0.002,0.016,1800,0.000,1,0.004,0.002,0.016,1800,0.000,1,0.003,0.002,0.016,1800,0.000,1
"2023-09-16T08:00:00Z","2023-09-16T08:30:00Z",0.003,0.002,0.031,1800.000,0.000,1,0.003,0.002,0.015,1800.000,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.003,0.002,0.031,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1
"2023-09-16T08:30:00Z","2023-09-16T09:00:00Z",0.003,0.002,0.072,1699.000,0.000,1,0.003,0.002,0.013,1699.000,0.000,1,0.003,0.002,0.011,1699,0.000,1,0.003,0.002,0.010,1699,0.000,1,0.003,0.002,0.010,1699,0.000,1,0.003,0.002,0.072,1699,0.000,1,0.003,0.002,0.013,1699,0.000,1,0.003,0.002,0.011,1699,0.000,1,0.003,0.002,0.010,1699,0.000,1,0.003,0.002,0.010,1699,0.000,1
"2023-09-16T09:00:00Z","2023-09-16T09:30:00Z",0.004,0.003,0.081,1800.000,0.000,1,0.004,0.003,0.025,1800.000,0.000,1,0.004,0.003,0.021,1800,0.000,1,0.004,0.003,0.021,1800,0.000,1,0.004,0.003,0.021,1800,0.000,1,0.004,0.003,0.081,1800,0.000,1,0.004,0.003,0.025,1800,0.000,1,0.004,0.003,0.021,1800,0.000,1,0.004,0.003,0.021,1800,0.000,1,0.004,0.003,0.021,1800,0.000,1
"2023-09-16T09:30:00Z","2023-09-16T10:00:00Z",0.003,0.001,0.045,1800.000,0.000,0,0.003,0.001,0.012,1800.000,0.000,0,0.003,0.001,0.008,1800,0.000,0,0.002,0.001,0.008,1800,0.000,0,0.002,0.001,0.007,1800,0.000,0,0.003,0.001,0.045,1800,0.000,0,0.003,0.001,0.012,1800,0.000,0,0.003,0.001,0.008,1800,0.000,0,0.002,0.001,0.008,1800,0.000,0,0.002,0.001,0.007,1800,0.000,0
"2023-09-16T10:00:00Z","2023-09-16T10:30:00Z",0.002,0.001,0.059,1784.000,0.000,1,0.002,0.001,0.010,1784.000,0.000,1,0.001,0.001,0.004,1784,0.000,1,0.001,0.001,0.004,1784,0.000,1,0.001,0.001,0.004,1784,0.000,1,0.002,0.001,0.059,1784,0.000,1,0.002,0.001,0.010,1784,0.000,1,0.001,0.001,0.004,1784,0.000,1,0.001,0.001,0.004,1784,0.000,1,0.001,0.001,0.004,1784,0.000,1
"2023-09-16T10:30:00Z","2023-09-16T11:00:00Z",0.001,0.001,0.076,1281.000,0.000,1,0.001,0.001,0.037,1281.000,0.000,1,0.001,0.001,0.025,1281,0.000,1,0.001,0.001,0.024,1281,0.000,1,0.001,0.001,0.024,1281,0.000,1,0.001,0.001,0.076,1281,0.000,1,0.001,0.001,0.037,1281,0.000,1,0.001,0.001,0.025,1281,0.000,1,0.001,0.001,0.024,1281,0.000,1,0.001,0.001,0.024,1281,0.000,1
"2023-09-16T11:00:00Z","2023-09-16T11:30:00Z",0.001,0.001,0.026,825.000,0.000,1,0.001,0.001,0.009,825.000,0.000,1,0.001,0.001,0.004,825,0.000,1,0.001,0.001,0.004,825,0.000,1,0.001,0.001,0.004,825,0.000,1,0.001,0.001,0.026,825,0.000,1,0.001,0.001,0.009,825,0.000,1,0.001,0.001,0.004,825,0.000,1,0.001,0.001,0.004,825,0.000,1,0.001,0.001,0.004,825,0.000,1
"2023-09-16T11:30:00Z","2023-09-16T12:00:00Z",0.001,0.001,0.015,892.000,0.000,1,0.001,0.001,0.009,892.000,0.000,1,0.001,0.001,0.006,892,0.000,1,0.001,0.001,0.006,892,0.000,1,0.001,0.001,0.006,892,0.000,1,0.001,0.001,0.015,892,0.000,1,0.001,0.001,0.009,892,0.000,1,0.001,0.001,0.006,892,0.000,1,0.001,0.001,0.006,892,0.000,1,0.001,0.001,0.006,892,0.000,1
"2023-09-16T12:00:00Z","2023-09-16T12:30:00Z",0.002,0.001,0.029,1800.000,0.000,1,0.002,0.001,0.012,1800.000,0.000,1,0.002,0.001,0.009,1800,0.000,1,0.002,0.001,0.009,1800,0.000,1,0.002,0.001,0.009,1800,0.000,1,0.002,0.001,0.029,1800,0.000,1,0.002,0.001,0.012,1800,0.000,1,0.002,0.001,0.009,1800,0.000,1,0.002,0.001,0.009,1800,0.000,1,0.002,0.001,0.009,1800,0.000,1
"2023-09-16T12:30:00Z","2023-09-16T13:00:00Z",0.002,0.001,0.048,1800.000,0.000,1,0.002,0.001,0.013,1800.000,0.000,1,0.002,0.001,0.009,1800,0.000,1,0.002,0.001,0.009,1800,0.000,1,0.002,0.001,0.009,1800,0.000,1,0.002,0.001,0.048,1800,0.000,1,0.002,0.001,0.013,1800,0.000,1,0.002,0.001,0.009,1800,0.000,1,0.002,0.001,0.009,1800,0.000,1,0.002,0.001,0.009,1800,0.000,1
"2023-09-16T13:00:00Z","2023-09-16T13:30:00Z",0.003,0.002,0.057,1800.000,0.000,1,0.003,0.002,0.010,1800.000,0.000,1,0.003,0.002,0.008,1800,0.000,1,0.003,0.002,0.007,1800,0.000,1,0.003,0.002,0.007,1800,0.000,1,0.003,0.002,0.057,1800,0.000,1,0.003,0.002,0.010,1800,0.000,1,0.003,0.002,0.008,1800,0.000,1,0.003,0.002,0.007,1800,0.000,1,0.003,0.002,0.007,1800,0.000,1
"2023-09-16T13:30:00Z","2023-09-16T14:00:00Z",0.003,0.002,0.023,1800.000,0.000,1,0.003,0.002,0.023,1800.000,0.000,1,0.003,0.002,0.023,1800,0.000,1,0.003,0.002,0.023,1800,0.000,1,0.003,0.002,0.023,1800,0.000,1,0.003,0.002,0.023,1800,0.000,1,0.003,0.002,0.023,1800,0.000,1,0.003,0.002,0.023,1800,0.000,1,0.003,0.002,0.023,1800,0.000,1,0.003,0.002,0.023,1800,0.000,1
"2023-09-16T14:00:00Z","2023-09-16T14:30:00Z",0.006,0.003,0.066,1800.000,0.000,0,0.006,0.003,0.016,1800.000,0.000,0,0.006,0.003,0.010,1800,0.000,0,0.006,0.003,0.010,1800,0.000,0,0.006,0.003,0.009,1800,0.000,0,0.006,0.003,0.066,1800,0.000,0,0.006,0.003,0.016,1800,0.000,0,0.006,0.003,0.010,1800,0.000,0,0.006,0.003,0.010,1800,0.000,0,0.006,0.003,0.009,1800,0.000,0
"2023-09-16T14:30:00Z","2023-09-16T15:00:00Z",0.007,0.001,0.029,1699.000,0.000,0,0.007,0.001,0.017,1699.000,0.000,0,0.007,0.001,0.010,1699,0.000,0,0.007,0.001,0.010,1699,0.000,0,0.007,0.001,0.010,1699,0.000,0,0.007,0.001,0.029,1699,0.000,0,0.007,0.001,0.017,1699,0.000,0,0.007,0.001,0.010,1699,0.000,0,0.007,0.001,0.010,1699,0.000,0,0.007,0.001,0.010,1699,0.000,0
"2023-09-16T15:00:00Z","2023-09-16T15:30:00Z",0.006,0.003,0.064,1800.000,0.000,0,0.006,0.003,0.017,1800.000,0.000,0,0.005,0.003,0.015,1800,0.000,0,0.005,0.003,0.015,1800,0.000,0,0.005,0.003,0.015,1800,0.000,0,0.006,0.003,0.064,1800,0.000,0,0.006,0.003,0.017,1800,0.000,0,0.005,0.003,0.015,1800,0.000,0,0.005,0.003,0.015,1800,0.000,0,0.005,0.003,0.015,1800,0.000,0
"2023-09-16T15:30:00Z","2023-09-16T16:00:00Z",0.008,0.005,0.067,1800.000,0.000,0,0.008,0.005,0.019,1800.000,0.000,0,0.007,0.005,0.012,1800,0.000,0,0.007,0.005,0.012,1800,0.000,0,0.007,0.005,0.011,1800,0.000,0,0.008,0.005,0.067,1800,0.000,0,0.008,0.005,0.019,1800,0.000,0,0.007,0.005,0.012,1800,0.000,0,0.007,0.005,0.012,1800,0.000,0,0.007,0.005,0.011,1800,0.000,0
"2023-09-16T16:00:00Z","2023-09-16T16:30:00Z",0.010,0.008,0.064,1800.000,0.000,0,0.010,0.008,0.022,1800.000,0.000,0,0.010,0.008,0.016,1800,0.000,0,0.010,0.008,0.016,1800,0.000,0,0.010,0.008,0.016,1800,0.000,0,0.010,0.008,0.064,1800,0.000,0,0.010,0.008,0.022,1800,0.000,0,0.010,0.008,0.016,1800,0.000,0,0.010,0.008,0.016,1800,0.000,0,0.010,0.008,0.016,1800,0.000,0
"2023-09-16T16:30:00Z","2023-09-16T17:00:00Z",0.011,0.010,0.069,1800.000,0.000,1,0.011,0.010,0.022,1800.000,0.000,1,0.011,0.010,0.016,1800,0.000,1,0.011,0.010,0.015,1800,0.000,1,0.011,0.010,0.015,1800,0.000,1,0.011,0.010,0.069,1800,0.000,1,0.011,0.010,0.022,1800,0.000,1,0.011,0.010,0.016,1800,0.000,1,0.011,0.010,0.015,1800,0.000,1,0.011,0.010,0.015,1800,0.000,1
"2023-09-16T17:00:00Z","2023-09-16T17:30:00Z",0.013,0.011,0.071,1800.000,0.000,0,0.013,0.011,0.023,1800.000,0.000,0,0.013,0.011,0.017,1800,0.000,1,0.012,0.011,0.017,1800,0.000,1,0.012,0.011,0.017,1800,0.000,1,0.013,0.011,0.071,1800,0.000,0,0.013,0.011,0.023,1800,0.000,0,0.013,0.011,0.017,1800,0.000,1,0.012,0.011,0.017,1800,0.000,1,0.012,0.011,0.017,1800,0.000,1
"2023-09-16T17:30:00Z","2023-09-16T18:00:00Z",0.014,0.001,0.038,1699.000,0.000,1,0.014,0.001,0.020,1699.000,0.000,1,0.014,0.001,0.017,1699,0.000,1,0.014,0.001,0.017,1699,0.000,1,0.014,0.001,0.017,1699,0.000,1,0.014,0.001,0.038,1699,0.000,1,0.014,0.001,0.020,1699,0.000,1,0.014,0.001,0.017,1699,0.000,1,0.014,0.001,0.017,1699,0.000,1,0.014,0.001,0.017,1699,0.000,1
"2023-09-16T18:00:00Z","2023-09-16T18:30:00Z",0.003,0.002,0.087,1800.000,0.000,1,0.003,0.002,0.057,1800.000,0.000,1,0.003,0.002,0.012,1800,0.000,1,0.003,0.002,0.011,1800,0.000,1,0.003,0.002,0.011,1800,0.000,1,0.003,0.002,0.087,1800,0.000,1,0.003,0.002,0.057,1800,0.000,1,0.003,0.002,0.012,1800,0.000,1,0.003,0.002,0.011,1800,0.000,1,0.003,0.002,0.011,1800,0.000,1
"2023-09-16T18:30:00Z","2023-09-16T19:00:00Z",0.003,0.002,0.088,1800.000,0.000,1,0.003,0.002,0.020,1800.000,0.000,1,0.003,0.002,0.020,1800,0.000,1,0.003,0.002,0.020,1800,0.000,1,0.003,0.002,0.020,1800,0.000,1,0.003,0.002,0.088,1800,0.000,1,0.003,0.002,0.020,1800,0.000,1,0.003,0.002,0.020,1800,0.000,1,0.003,0.002,0.020,1800,0.000,1,0.003,0.002,0.020,1800,0.000,1
"2023-09-16T19:00:00Z","2023-09-16T19:30:00Z",0.004,0.003,0.077,1800.000,0.000,1,0.004,0.003,0.027,1800.000,0.000,1,0.004,0.003,0.025,1800,0.000,1,0.004,0.003,0.025,1800,0.000,1,0.004,0.003,0.025,1800,0.000,1,0.004,0.003,0.077,1800,0.000,1,0.004,0.003,0.027,1800,0.000,1,0.004,0.003,0.025,1800,0.000,1,0.004,0.003,0.025,1800,0.000,1,0.004,0.003,0.025,1800,0.000,1
"2023-09-16T19:30:00Z","2023-09-16T20:00:00Z",0.004,0.003,0.055,1800.000,0.000,1,0.004,0.003,0.013,1800.000,0.000,1,0.004,0.003,0.008,1800,0.000,1,0.004,0.003,0.008,1800,0.000,1,0.003,0.003,0.008,1800,0.000,1,0.004,0.003,0.055,1800,0.000,1,0.004,0.003,0.013,1800,0.000,1,0.004,0.003,0.008,1800,0.000,1,0.004,0.003,0.008,1800,0.000,1,0.003,0.003,0.008,1800,0.000,1
"2023-09-16T20:00:00Z","2023-09-16T20:30:00Z",0.004,0.003,0.089,1800.000,0.000,1,0.004,0.003,0.020,1800.000,0.000,1,0.004,0.003,0.013,1800,0.000,1,0.004,0.003,0.013,1800,0.000,1,0.004,0.003,0.013,1800,0.000,1,0.004,0.003,0.089,1800,0.000,1,0.004,0.003,0.020,1800,0.000,1,0.004,0.003,0.013,1800,0.000,1,0.004,0.003,0.013,1800,0.000,1,0.004,0.003,0.013,1800,0.000,1
"2023-09-16T20:30:00Z","2023-09-16T21:00:00Z",0.005,0.003,0.070,1698.000,0.000,1,0.005,0.003,0.025,1698.000,0.000,1,0.004,0.003,0.024,1698,0.000,1,0.004,0.003,0.024,1698,0.000,1,0.004,0.003,0.024,1698,0.000,1,0.005,0.003,0.070,1698,0.000,1,0.005,0.003,0.025,1698,0.000,1,0.004,0.003,0.024,1698,0.000,1,0.004,0.003,0.024,1698,0.000,1,0.004,0.003,0.024,1698,0.000,1
"2023-09-16T21:00:00Z","2023-09-16T21:30:00Z",0.005,0.004,0.096,1800.000,0.000,1,0.005,0.004,0.038,1800.000,0.000,1,0.005,0.004,0.034,1800,0.000,1,0.005,0.004,0.033,1800,0.000,1,0.005,0.004,0.033,1800,0.000,1,0.005,0.004,0.096,1800,0.000,1,0.005,0.004,0.038,1800,0.000,1,0.005,0.004,0.034,1800,0.000,1,0.005,0.004,0.033,1800,0.000,1,0.005,0.004,0.033,1800,0.000,1
"2023-09-16T21:30:00Z","2023-09-16T22:00:00Z",0.005,0.004,0.079,1800.000,0.000,1,0.005,0.004,0.026,1800.000,0.000,1,0.005,0.004,0.026,1800,0.000,1,0.005,0.004,0.025,1800,0.000,1,0.005,0.004,0.025,1800,0.000,1,0.005,0.004,0.079,1800,0.000,1,0.005,0.004,0.026,1800,0.000,1,0.005,0.004,0.026,1800,0.000,1,0.005,0.004,0.025,1800,0.000,1,0.005,0.004,0.025,1800,0.000,1
"2023-09-16T22:00:00Z","2023-09-16T22:30:00Z",0.006,0.004,0.083,1800.000,0.000,0,0.006,0.004,0.061,1800.000,0.000,0,0.005,0.004,0.061,1800,0.000,1,0.005,0.004,0.061,1800,0.000,1,0.005,0.004,0.060,1800,0.000,1,0.006,0.004,0.083,1800,0.000,0,0.006,0.004,0.061,1800,0.000,0,0.005,0.004,0.061,1800,0.000,1,0.005,0.004,0.061,1800,0.000,1,0.005,0.004,0.060,1800,0.000,1
"2023-09-16T22:30:00Z","2023-09-16T23:00:00Z",0.005,0.004,0.072,1800.000,0.000,0,0.005,0.004,0.022,1800.000,0.000,1,0.005,0.004,0.011,1800,0.000,1,0.005,0.004,0.011,1800,0.000,1,0.005,0.004,0.011,1800,0.000,1,0.005,0.004,0.072,1800,0.000,0,0.005,0.004,0.022,1800,0.000,1,0.005,0.004,0.011,1800,0.000,1,0.005,0.004,0.011,1800,0.000,1,0.005,0.004,0.011,1800,0.000,1
"2023-09-16T23:00:00Z","2023-09-16T23:30:00Z",0.005,0.004,0.117,1800.000,0.000,0,0.005,0.004,0.027,1800.000,0.000,0,0.005,0.004,0.022,1800,0.000,1,0.005,0.004,0.022,1800,0.000,1,0.005,0.004,0.022,1800,0.000,1,0.005,0.004,0.117,1800,0.000,0,0.005,0.004,0.027,1800,0.000,0,0.005,0.004,0.022,1800,0.000,1,0.005,0.004,0.022,1800,0.000,1,0.005,0.004,0.022,1800,0.000,1
"2023-09-16T23:30:00Z","2023-09-17T00:00:00Z",0.005,0.003,0.074,1699.000,0.000,0,0.005,0.003,0.039,1699.000,0.000,0,0.005,0.003,0.020,1699,0.000,1,0.005,0.003,0.020,1699,0.000,1,0.005,0.003,0.020,1699,0.000,1,0.005,0.003,0.074,1699,0.000,0,0.005,0.003,0.039,1699,0.000,0,0.005,0.003,0.020,1699,0.000,1,0.005,0.003,0.020,1699,0.000,1,0.005,0.003,0.020,1699,0.000,1
"2023-09-17T00:00:00Z","2023-09-17T00:30:00Z",0.006,0.004,0.119,1800.000,0.000,0,0.006,0.004,0.019,1800.000,0.000,0,0.006,0.004,0.019,1800,0.000,1,0.006,0.004,0.018,1800,0.000,1,0.006,0.004,0.018,1800,0.000,1,0.006,0.004,0.119,1800,0.000,0,0.006,0.004,0.019,1800,0.000,0,0.006,0.004,0.019,1800,0.000,1,0.006,0.004,0.018,1800,0.000,1,0.006,0.004,0.018,1800,0.000,1
"2023-09-17T00:30:00Z","2023-09-17T01:00:00Z",0.006,0.005,0.092,1800.000,0.000,0,0.006,0.005,0.027,1800.000,0.000,1,0.006,0.005,0.027,1800,0.000,1,0.006,0.005,0.026,1800,0.000,1,0.006,0.005,0.026,1800,0.000,1,0.006,0.005,0.092,1800,0.000,0,0.006,0.005,0.027,1800,0.000,1,0.006,0.005,0.027,1800,0.000,1,0.006,0.005,0.026,1800,0.000,1,0.006,0.005,0.026,1800,0.000,1
"2023-09-17T01:00:00Z","2023-09-17T01:30:00Z",0.006,0.004,0.215,1800.000,0.000,0,0.006,0.004,0.215,1800.000,0.000,0,0.005,0.004,0.215,1800,0.000,1,0.005,0.004,0.215,1800,0.000,1,0.005,0.004,0.215,1800,0.000,1,0.006,0.004,0.215,1800,0.000,0,0.006,0.004,0.215,1800,0.000,0,0.005,0.004,0.215,1800,0.000,1,0.005,0.004,0.215,1800,0.000,1,0.005,0.004,0.215,1800,0.000,1
"2023-09-17T01:30:00Z","2023-09-17T02:00:00Z",0.005,0.003,0.080,1800.000,0.000,0,0.005,0.003,0.020,1800.000,0.000,0,0.005,0.003,0.015,1800,0.000,1,0.004,0.003,0.014,1800,0.000,1,0.004,0.003,0.014,1800,0.000,1,0.005,0.003,0.080,1800,0.000,0,0.005,0.003,0.020,1800,0.000,0,0.005,0.003,0.015,1800,0.000,1,0.004,0.003,0.014,1800,0.000,1,0.004,0.003,0.014,1800,0.000,1
"2023-09-17T02:00:00Z","2023-09-17T02:30:00Z",0.004,0.002,0.173,1800.000,0.000,0,0.004,0.002,0.023,1800.000,0.000,0,0.004,0.002,0.023,1800,0.000,0,0.004,0.002,0.023,1800,0.000,1,0.004,0.002,0.023,1800,0.000,1,0.004,0.002,0.173,1800,0.000,0,0.004,0.002,0.023,1800,0.000,0,0.004,0.002,0.023,1800,0.000,0,0.004,0.002,0.023,1800,0.000,1,0.004,0.002,0.023,1800,0.000,1
"2023-09-17T02:30:00Z","2023-09-17T03:00:00Z",0.004,0.001,0.082,1699.000,0.000,0,0.004,0.001,0.015,1699.000,0.000,0,0.003,0.001,0.013,1699,0.000,1,0.003,0.001,0.013,1699,0.000,1,0.003,0.001,0.012,1699,0.000,1,0.004,0.001,0.082,1699,0.000,0,0.004,0.001,0.015,1699,0.000,0,0.003,0.001,0.013,1699,0.000,1,0.003,0.001,0.013,1699,0.000,1,0.003,0.001,0.012,1699,0.000,1
"2023-09-17T03:00:00Z","2023-09-17T03:30:00Z",0.006,0.004,0.084,1800.000,0.000,0,0.006,0.004,0.016,1800.000,0.000,0,0.006,0.004,0.011,1800,0.000,1,0.005,0.004,0.010,1800,0.000,1,0.005,0.004,0.010,1800,0.000,1,0.006,0.004,0.084,1800,0.000,0,0.006,0.004,0.016,1800,0.000,0,0.006,0.004,0.011,1800,0.000,1,0.005,0.004,0.010,1800,0.000,1,0.005,0.004,0.010,1800,0.000,1
"2023-09-17T03:30:00Z","2023-09-17T04:00:00Z",0.005,0.003,0.188,1800.000,0.000,0,0.005,0.003,0.063,1800.000,0.000,0,0.004,0.003,0.026,1800,0.000,1,0.004,0.003,0.023,1800,0.000,1,0.004,0.003,0.022,1800,0.000,1,0.005,0.003,0.188,1800,0.000,0,0.005,0.003,0.063,1800,0.000,0,0.004,0.003,0.026,1800,0.000,1,0.004,0.003,0.023,1800,0.000,1,0.004,0.003,0.022,1800,0.000,1
"2023-09-17T04:00:00Z","2023-09-17T04:30:00Z",0.004,0.002,0.054,1800.000,0.000,1,0.004,0.002,0.016,1800.000,0.000,1,0.004,0.002,0.012,1800,0.000,1,0.004,0.002,0.012,1800,0.000,1,0.004,0.002,0.012,1800,0.000,1,0.004,0.002,0.054,1800,0.000,1,0.004,0.002,0.016,1800,0.000,1,0.004,0.002,0.012,1800,0.000,1,0.004,0.002,0.012,1800,0.000,1,0.004,0.002,0.012,1800,0.000,1
"2023-09-17T04:30:00Z","2023-09-17T05:00:00Z",0.003,0.002,0.121,1800.000,0.000,0,0.003,0.002,0.024,1800.000,0.000,0,0.003,0.002,0.017,1800,0.000,1,0.003,0.002,0.017,1800,0.000,1,0.003,0.002,0.017,1800,0.000,1,0.003,0.002,0.121,1800,0.000,0,0.003,0.002,0.024,1800,0.000,0,0.003,0.002,0.017,1800,0.000,1,0.003,0.002,0.017,1800,0.000,1,0.003,0.002,0.017,1800,0.000,1
"2023-09-17T05:00:00Z","2023-09-17T05:30:00Z",0.004,0.001,0.077,1800.000,0.000,0,0.004,0.001,0.023,1800.000,0.000,0,0.004,0.001,0.023,1800,0.000,0,0.003,0.001,0.023,1800,0.000,0,0.003,0.001,0.022,1800,0.000,0,0.004,0.001,0.077,1800,0.000,0,0.004,0.001,0.023,1800,0.000,0,0.004,0.001,0.023,1800,0.000,0,0.003,0.001,0.023,1800,0.000,0,0.003,0.001,0.022,1800,0.000,0
"2023-09-17T05:30:00Z","2023-09-17T06:00:00Z",0.004,0.001,0.079,1663.000,0.000,0,0.003,0.001,0.013,1663.000,0.000,0,0.003,0.001,0.010,1663,0.000,0,0.003,0.001,0.009,1663,0.000,0,0.003,0.001,0.009,1663,0.000,0,0.004,0.001,0.079,1663,0.000,0,0.003,0.001,0.013,1663,0.000,0,0.003,0.001,0.010,1663,0.000,0,0.003,0.001,0.009,1663,0.000,0,0.003,0.001,0.009,1663,0.000,0
"2023-09-17T06:00:00Z","2023-09-17T06:30:00Z",0.004,0.003,0.038,1800.000,0.000,0,0.004,0.003,0.016,1800.000,0.000,0,0.004,0.003,0.016,1800,0.000,1,0.004,0.003,0.016,1800,0.000,1,0.004,0.003,0.016,1800,0.000,1,0.004,0.003,0.038,1800,0.000,0,0.004,0.003,0.016,1800,0.000,0,0.004,0.003,0.016,1800,0.000,1,0.004,0.003,0.016,1800,0.000,1,0.004,0.003,0.016,1800,0.000,1
"2023-09-17T06:30:00Z","2023-09-17T07:00:00Z",0.004,0.002,0.102,1800.000,0.000,0,0.004,0.002,0.017,1800.000,0.000,0,0.003,0.002,0.015,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.004,0.002,0.102,1800,0.000,0,0.004,0.002,0.017,1800,0.000,0,0.003,0.002,0.015,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1
"2023-09-17T07:00:00Z","2023-09-17T07:30:00Z",0.004,0.002,0.068,1800.000,0.000,0,0.004,0.002,0.013,1800.000,0.000,0,0.003,0.002,0.009,1800,0.000,1,0.003,0.002,0.009,1800,0.000,1,0.003,0.002,0.009,1800,0.000,1,0.004,0.002,0.068,1800,0.000,0,0.004,0.002,0.013,1800,0.000,0,0.003,0.002,0.009,1800,0.000,1,0.003,0.002,0.009,1800,0.000,1,0.003,0.002,0.009,1800,0.000,1
"2023-09-17T07:30:00Z","2023-09-17T08:00:00Z",0.003,0.001,0.060,1800.000,0.000,1,0.003,0.001,0.014,1800.000,0.000,1,0.002,0.001,0.007,1800,0.000,1,0.002,0.001,0.007,1800,0.000,1,0.002,0.001,0.007,1800,0.000,1,0.003,0.001,0.060,1800,0.000,1,0.003,0.001,0.014,1800,0.000,1,0.002,0.001,0.007,1800,0.000,1,0.002,0.001,0.007,1800,0.000,1,0.002,0.001,0.007,1800,0.000,1
"2023-09-17T08:00:00Z","2023-09-17T08:30:00Z",0.002,0.001,0.078,1796.000,0.000,1,0.002,0.001,0.014,1796.000,0.000,1,0.002,0.001,0.008,1796,0.000,1,0.002,0.001,0.008,1796,0.000,1,0.002,0.001,0.008,1796,0.000,1,0.002,0.001,0.078,1796,0.000,1,0.002,0.001,0.014,1796,0.000,1,0.002,0.001,0.008,1796,0.000,1,0.002,0.001,0.008,1796,0.000,1,0.002,0.001,0.008,1796,0.000,1
"2023-09-17T08:30:00Z","2023-09-17T09:00:00Z",0.002,0.001,0.060,1655.000,0.000,1,0.002,0.001,0.020,1655.000,0.000,1,0.001,0.001,0.018,1655,0.000,1,0.001,0.001,0.018,1655,0.000,1,0.001,0.001,0.018,1655,0.000,1,0.002,0.001,0.060,1655,0.000,1,0.002,0.001,0.020,1655,0.000,1,0.001,0.001,0.018,1655,0.000,1,0.001,0.001,0.018,1655,0.000,1,0.001,0.001,0.018,1655,0.000,1
"2023-09-17T09:00:00Z","2023-09-17T09:30:00Z",0.003,0.002,0.039,1800.000,0.000,1,0.003,0.002,0.016,1800.000,0.000,1,0.003,0.002,0.007,1800,0.000,1,0.003,0.002,0.007,1800,0.000,1,0.003,0.002,0.007,1800,0.000,1,0.003,0.002,0.039,1800,0.000,1,0.003,0.002,0.016,1800,0.000,1,0.003,0.002,0.007,1800,0.000,1,0.003,0.002,0.007,1800,0.000,1,0.003,0.002,0.007,1800,0.000,1
